name,Rotation,pitch_name,pitch_usage,Balls,Strikes,Pitches,Strikes Rate,Balls Rate
Julian Merryweather,2,Changeup,12.1,104,169,273,61.9,38.1
Justin Steele,1,4-Seam Fastball,59.5,642,1405,2047,68.6,31.4
Justin Steele,1,Slider,29.7,642,1405,2047,68.6,31.4
Justin Steele,1,Sinker,5.3,642,1405,2047,68.6,31.4
Justin Steele,1,Changeup,3.3,642,1405,2047,68.6,31.4
Justin Steele,1,Curveball,2.2,642,1405,2047,68.6,31.4
Keegan Thompson,2,4-Seam Fastball,36.1,210,328,538,61.0,39.0
Keegan Thompson,2,Cutter,30.5,210,328,538,61.0,39.0
Keegan Thompson,2,Curveball,15.4,210,328,538,61.0,39.0
Keegan Thompson,2,Sweeper,14.1,210,328,538,61.0,39.0
Keegan Thompson,2,Changeup,2.2,210,328,538,61.0,39.0
Keegan Thompson,2,Sinker,1.7,210,328,538,61.0,39.0
Kyle Hendricks,2,Changeup,38.7,754,1381,2135,64.7,35.3
Kyle Hendricks,2,Sinker,35.5,754,1381,2135,64.7,35.3
Kyle Hendricks,2,Curveball,13.1,754,1381,2135,64.7,35.3
Kyle Hendricks,2,4-Seam Fastball,12.7,754,1381,2135,64.7,35.3
Luke Little,2,4-Seam Fastball,72.4,180,259,439,59.0,41.0
Luke Little,2,Sweeper,26.3,180,259,439,59.0,41.0
Luke Little,2,Split-Finger,1.4,180,259,439,59.0,41.0
Nate Pearson,2,4-Seam Fastball,46.0,109,233,342,68.1,31.9
Nate Pearson,2,Slider,40.7,109,233,342,68.1,31.9
Nate Pearson,2,Curveball,11.5,109,233,342,68.1,31.9
Nate Pearson,2,Sinker,1.7,109,233,342,68.1,31.9
Nate Pearson,2,Split-Finger,0.1,109,233,342,68.1,31.9
Porter Hodge,2,4-Seam Fastball,61.2,243,400,643,62.2,37.8
Porter Hodge,2,Sweeper,37.5,243,400,643,62.2,37.8
Porter Hodge,2,Split-Finger,1.2,243,400,643,62.2,37.8
Shawn Armstrong,2,4-Seam Fastball,33.2,46,79,125,63.2,36.8
Shawn Armstrong,2,Sinker,27.1,46,79,125,63.2,36.8
Shawn Armstrong,2,Cutter,31.5,46,79,125,63.2,36.8
Shawn Armstrong,2,Sweeper,5.2,46,79,125,63.2,36.8
Shawn Armstrong,2,Slider,3.0,46,79,125,63.2,36.8
Shota Imanaga,1,4-Seam Fastball,52.0,816,1778,2594,68.5,31.5
Shota Imanaga,1,Split-Finger,30.6,816,1778,2594,68.5,31.5
Shota Imanaga,1,Sweeper,7.7,816,1778,2594,68.5,31.5
Shota Imanaga,1,Changeup,3.9,816,1778,2594,68.5,31.5
Shota Imanaga,1,Sinker,2.1,816,1778,2594,68.5,31.5
Shota Imanaga,1,Curveball,3.3,816,1778,2594,68.5,31.5
Shota Imanaga,1,Cutter,0.5,816,1778,2594,68.5,31.5
Trey Wingenter,2,Slider,45.3,42,78,120,65.0,35.0
Trey Wingenter,2,4-Seam Fastball,49.7,42,78,120,65.0,35.0
Trey Wingenter,2,Split-Finger,5.0,42,78,120,65.0,35.0
Tyson Miller,2,Sweeper,43.8,266,509,775,65.7,34.3
Tyson Miller,2,4-Seam Fastball,47.3,266,509,775,65.7,34.3
Tyson Miller,2,Curveball,3.2,266,509,775,65.7,34.3
Tyson Miller,2,Sinker,3.4,266,509,775,65.7,34.3
Tyson Miller,2,Changeup,2.2,266,509,775,65.7,34.3
Yency Almonte,2,Sinker,37.5,115,153,268,57.1,42.9
Yency Almonte,2,Sweeper,35.6,115,153,268,57.1,42.9
Yency Almonte,2,4-Seam Fastball,11.2,115,153,268,57.1,42.9
Yency Almonte,2,Cutter,13.1,115,153,268,57.1,42.9
